"","Salinity","Temperature","Date","Layer","Zonal_velocity","Meridional_velocity","Vertical_velocity","Vertical_diffusivity","DIN","Diatom_chl","Non_diatom_chl","Diatom_phytoplankton_N","Non_diatom_phytoplankton_N","Detritus","Silicate","Microzooplankton_N","Mesozooplankton_N","Month","Year","Depth","Depthmid"
"17","34.8365364074707","6.22724580764771","20020105","17","0.0118653206154704","0.026721341535449","-3.06076299239066e-06","10.0000009536743","8.21080684661865","0.0698293372988701","0.255438655614853","0.042992889881134","0.117147974669933","0.0659812539815903","4.23057556152344","0.0385640524327755","0.040358904749155","01","2002",38.3871002197266,41.1800231933594
"18","34.8365364074707","6.22726249694824","20020105","18","0.0119000030681491","0.0267397593706846","-3.52226311406412e-06","10.0000009536743","8.21081447601318","0.0698285549879074","0.255433142185211","0.0429924391210079","0.117145486176014","0.0659819915890694","4.23057889938354","0.0385640077292919","0.0403588637709618","01","2002",44.1210098266602,47.2118949890137
"19","34.836540222168","6.22727966308594","20020105","19","0.0119336992502213","0.026757225394249","-4.03162266593426e-06","10.0000009536743","8.21082305908203","0.0698277503252029","0.255427569150925","0.0429919809103012","0.117142960429192","0.0659826993942261","4.23058319091797","0.0385639518499374","0.0403588153421879","01","2002",50.4544677734375,53.8506355285645
"20","34.836540222168","6.22729635238647","20020105","20","0.0119651919230819","0.0267729721963406","-4.58976455774973e-06","10.0000009536743","8.2108325958252","0.0698269456624985","0.255422085523605","0.0429915226995945","0.117140486836433","0.0659833550453186","4.23058795928955","0.0385638810694218","0.0403587520122528","01","2002",57.4025650024414,61.1128387451172
"21","34.836540222168","6.22731351852417","20020105","21","0.0119931176304817","0.0267861317843199","-5.19782952324022e-06","10.0000009536743","8.21084403991699","0.069826178252697","0.255416959524155","0.042991079390049","0.117138184607029","0.0659839287400246","4.23059368133545","0.0385637916624546","0.0403586737811565","01","2002",64.9846038818359,69.0216827392578
"22","34.8365440368652","6.22732973098755","20020105","22","0.0120159378275275","0.0267957150936127","-5.85749239689903e-06","10.0000009536743","8.21085739135742","0.0698254629969597","0.255412459373474","0.0429906696081161","0.117136150598526","0.0659843757748604","4.23060035705566","0.0385636836290359","0.0403585769236088","01","2002",73.2286987304688,77.6111602783203
"23","34.8366737365723","6.22805404663086","20020105","23","0.0132512580603361","0.026800561696291","-6.57119517200044e-06","8.27261066436768","8.21168804168701","0.0697955340147018","0.255244046449661","0.0429735109210014","0.117062419652939","0.0659978538751602","4.23103713989258","0.0385559163987637","0.0403516031801701","01","2002",82.1755599975586,86.9294281005859
"24","34.8774452209473","6.42366743087769","20020105","24","0.0201928447932005","0.0267710965126753","-7.15360829417477e-06","0.733797430992126","8.56011486053467","0.0608706250786781","0.213792607188225","0.0377333201467991","0.0985251516103745","0.0668529346585274","4.41987276077271","0.0351997390389442","0.0373147279024124","01","2002",91.8814086914062,97.0413131713867
"25","35.0292282104492","6.92324686050415","20020105","25","0.0192294958978891","0.018248088657856","-4.73111003884696e-06","7.7196782513056e-05","10.1383714675903","0.0315414443612099","0.0996707603335381","0.0201060995459557","0.0468724556267262","0.0653921142220497","5.30241584777832","0.0211358908563852","0.0237716753035784","01","2002",102.42017364502,108.030281066895
"26","35.1095771789551","7.12543773651123","20020105","26","0.02000124566257","0.0181892029941082","-5.01811291542253e-06","5.59608088224195e-05","11.3599290847778","0.0141369085758924","0.0405059866607189","0.00935490243136883","0.019658163189888","0.0628241971135139","6.01740312576294","0.0112728523090482","0.0134895024821162","01","2002",113.885238647461,120
"27","35.1461334228516","7.15873718261719","20020105","27","0.0209231171756983","0.01816033013165","-5.41054851055378e-06","3.68271284969524e-05","12.0494031906128","0.00644336920231581","0.0171907339245081","0.00443266145884991","0.00863642897456884","0.0602288469672203","6.4535174369812","0.00618924852460623","0.00771536864340305","01","2002",126.390930175781,133.075820922852
"28","35.1626625061035","7.13107013702393","20020105","28","0.0217714998871088","0.0179859753698111","-5.71114742342616e-06","3.04643272102112e-05","12.4088764190674","0.00324431690387428","0.00833102315664291","0.00230768136680126","0.00430070795118809","0.0578183382749557","6.70942831039429","0.0037421677261591","0.004699831828475","01","2002",140.073974609375,147.40625
"29","35.170970916748","7.08586549758911","20020105","29","0.0225735548883677","0.0177642945200205","-5.94353969063377e-06","2.39602886722423e-05","12.6076717376709","0.00181950337719172","0.00461042998358607","0.00132839579600841","0.00241868826560676","0.0554079785943031","6.87562370300293","0.00249197171069682","0.00304289418272674","01","2002",155.09504699707,163.164459228516
"30","35.1757392883301","7.03582954406738","20020105","30","0.0233144164085388","0.0174682345241308","-6.10154484093073e-06","1.79019079951104e-05","12.7290353775024","0.00111990002915263","0.00282976217567921","0.000835042679682374","0.00149807322304696","0.0527561977505684","6.99872779846191","0.00179507711436599","0.00206128414720297","01","2002",171.640243530273,180.549926757812
"31","35.178825378418","6.98446226119995","20020105","31","0.0240395087748766","0.0171197820454836","-6.24871245236136e-06","1.36158687382704e-05","12.8099088668823","0.00075485574780032","0.00189909292384982","0.000573430792428553","0.00101452867966145","0.0496771074831486","7.09998607635498","0.00138209667056799","0.00145026796963066","01","2002",189.922790527344,199.789962768555
"32","35.1809730529785","6.93261957168579","20020105","32","0.02474370226264","0.0168001428246498","-6.34679645372671e-06","1.1788411939051e-05","12.8678588867188","0.000563209527172148","0.00140102265868336","0.000434940127888694","0.000759416318032891","0.0460940264165401","7.18949317932129","0.0011297567980364","0.00106290495023131","01","2002",210.184463500977,221.141174316406
"33","35.1822471618652","6.87727355957031","20020105","33","0.0253339167684317","0.016475411131978","-6.30905697107664e-06","1.13700170913944e-05","12.9137773513794","0.000464239157736301","0.00113579770550132","0.000363348983228207","0.000628941517788917","0.0419683307409286","7.27487802505493","0.000969821470789611","0.000812471786048263","01","2002",232.696975708008,244.890625
"34","35.1824073791504","6.81301546096802","20020105","34","0.0258404221385717","0.016234727576375","-6.28215548204025e-06","1.13090545710293e-05","12.9555759429932","0.000413144356571138","0.000993015943095088","0.000326795940054581","0.000564242480322719","0.0373022556304932","7.36329078674316","0.00086189794819802","0.000644887797534466","01","2002",257.762878417969,271.356384277344
"35","35.1811637878418","6.73605632781982","20020105","35","0.0261962451040745","0.0160426907241344","-6.28660700385808e-06","1.00051383924438e-05","12.9983921051025","0.000384479411877692","0.000909060589037836","0.00030696636531502","0.000530700082890689","0.0322743616998196","7.45932769775391","0.00078290788223967","0.000527952332049608","01","2002",285.715789794922,300.887512207031
"36","35.1781425476074","6.643883228302","20020105","36","0.0263542588800192","0.0158892814069986","-6.46083799438202e-06","1.00124634627718e-05","13.0454387664795","0.000363566097803414","0.00084886362310499","0.00029288962832652","0.000509012141264975","0.0271702762693167","7.56583547592163","0.000719169096555561","0.0004412017588038","01","2002",316.919860839844,333.862823486328
"37","35.1725807189941","6.52970361709595","20020105","37","0.0263510476797819","0.0157806258648634","-7.00704231348936e-06","1.011663061945e-05","13.1003513336182","0.000342709972755983","0.000794429739471525","0.000278802413959056","0.000489238649606705","0.0222209300845861","7.68696451187134","0.000661555386614054","0.000370070454664528","01","2002",351.768005371094,370.6884765625
"38","35.1636428833008","6.38503265380859","20020105","38","0.0260253380984068","0.0155312130227685","-7.82069673732622e-06","1.05952112789964e-05","13.1662359237671","0.000318709731800482","0.000738677685149014","0.000262167683104053","0.000467697915155441","0.0176322031766176","7.82871294021606","0.000604356289841235","0.000305021152598783","01","2002",390.678619384766,411.793853759766
"39","35.1504249572754","6.19906425476074","20020105","39","0.0254142712801695","0.0151695804670453","-9.28203007788397e-06","1.15818884296459e-05","13.2544631958008","0.000289277697447687","0.000677068834193051","0.000241037691012025","0.000441074836999178","0.0135400211438537","8.00871467590332","0.000542019377462566","0.000242293273913674","01","2002",434.090545654297,457.625610351562
"40","35.131908416748","5.95564699172974","20020105","40","0.0245340168476105","0.014671441167593","-1.12591769720893e-05","1.26166642075987e-05","13.3939695358276","0.000252048223046586","0.000601636595092714","0.000212813625694253","0.000401980505557731","0.0102136256173253","8.27284622192383","0.000467853038571775","0.000185580807738006","01","2002",482.456329345703,508.639892578125
"41","35.1086273193359","5.65194177627563","20020105","41","0.0232891757041216","0.0137682482600212","-1.30772714328486e-05","1.29825766634895e-05","13.5830307006836","0.000208280122024007","0.000510991434566677","0.000177875015651807","0.000347833323758096","0.00797020737081766","8.62396144866943","0.000381456746254116","0.000138249801238999","01","2002",536.233215332031,565.292297363281
"42","35.0833702087402","5.30237817764282","20020105","42","0.0221469048410654","0.012638651765883","-1.47489117807709e-05","1.2264191354916e-05","13.7895097732544","0.000158660695888102","0.000405732571380213","0.000136985167046078","0.000280444597592577","0.00641718041151762","9.03669834136963","0.000283413100987673","9.44943312788382e-05","01","2002",595.8720703125,628.026000976562
"43","35.0609588623047","4.95711278915405","20020105","43","0.0212393924593925","0.0111817521974444","-1.5265153706423e-05","1.12501547846477e-05","13.9626607894897","0.000109366839751601","0.000298296828987077","9.55726936808787e-05","0.000209408055525273","0.00518623040989041","9.43795776367188","0.00018658468616195","5.65225891477894e-05","01","2002",661.805236816406,697.258666992188
"44","35.0469169616699","4.68680858612061","20020105","44","0.0208135321736336","0.00966379325836897","-1.5890098438831e-05","1.03081129054772e-05","14.0487022399902","7.02692559571005e-05","0.000209076257306151","6.21816943748854e-05","0.00014848833961878","0.00417817756533623","9.73937320709229","0.000111042041680776","3.0700110073667e-05","01","2002",734.43212890625,773.368286132812
"45","35.0459175109863","4.51893329620361","20020105","45","0.0206212047487497","0.00801376160234213","-1.6090547433123e-05","1.00194511105656e-05","14.03626537323","4.24350546381902e-05","0.000138630319270305","3.80148376279976e-05","9.88994506769814e-05","0.00329367001540959","9.9222993850708","5.91412390349433e-05","1.5424300727318e-05","01","2002",814.105651855469,856.678955078125
"46","35.0649261474609","4.49143981933594","20020105","46","0.0206279046833515","0.00657786149531603","-1.60501876962371e-05","1.15120465125074e-05","13.9509630203247","2.43039376073284e-05","8.46318362164311e-05","2.20325564441737e-05","6.00039238634054e-05","0.00242167268879712","10.0051364898682","2.78879451798275e-05","7.56655981604126e-06","01","2002",901.117980957031,947.447875976562
"47","35.086051940918","4.52392864227295","20020105","47","0.020280409604311","0.00555763486772776","-1.49087090903777e-05","1.69832583196694e-05","13.8395471572876","1.57133708853507e-05","5.32829108124133e-05","1.43115394166671e-05","3.71547612303402e-05","0.0015060375444591","10.0342311859131","1.46903867062065e-05","5.16262753080809e-06","01","2002",995.688537597656,1045.85424804688
"48","35.0831909179688","4.45771932601929","20020105","48","0.0193725395947695","0.00499523617327213","-1.30914349938394e-05","1.81190007424448e-05","13.807032585144","1.31036986203981e-05","4.32041379099246e-05","1.16875571620767e-05","2.97588903777068e-05","0.000929060799535364","10.085301399231","1.20450094982516e-05","5.37579853698844e-06","01","2002",1097.9541015625,1151.9912109375
"49","35.0729904174805","4.36215305328369","20020105","49","0.0175498705357313","0.00470625841990113","-9.60577926889528e-06","3.88886655855458e-05","13.8007154464722","1.21801649584086e-05","4.00910648750141e-05","1.06248353404226e-05","2.73627611022675e-05","0.000653685070574284","10.1339139938354","1.12310954136774e-05","5.94407401877106e-06","01","2002",1207.96301269531,1265.86145019531
"50","35.0618209838867","4.26375532150269","20020105","50","0.015224521048367","0.00431038159877062","-9.56642179517075e-06","4.39775176346302e-05","13.7987203598022","1.18197021947708e-05","3.88700209441595e-05","1.01608575278078e-05","2.63616857409943e-05","0.000505550706293434","10.176851272583","1.09207767309272e-05","6.41620681562927e-06","01","2002",1325.67248535156,1387.376953125
"51","35.050724029541","4.16379070281982","20020105","51","0.0132937636226416","0.00340082030743361","-1.42815852086642e-05","4.05551290896256e-05","13.7957792282104","1.15475158963818e-05","3.78626864403486e-05","9.84357575362083e-06","2.55522973020561e-05","0.000406123144784942","10.2181663513184","1.06613451862358e-05","6.66805817672866e-06","01","2002",1450.95043945312,1516.36364746094
"52","35.0404243469238","4.06476259231567","20020105","52","0.0103641729801893","0.00271775736473501","-1.22104538604617e-05","3.40949445671868e-05","13.7908067703247","1.11372792162001e-05","3.63993785867933e-05","9.44770181376953e-06","2.44706952798879e-05","0.000329162488924339","10.2617988586426","1.02578069345327e-05","6.65896277496358e-06","01","2002",1583.58239746094,1652.56848144531
"53","35.0304832458496","3.96164655685425","20020105","53","0.00783336162567139","0.00153729331213981","-1.58870298037073e-05","2.80595086223911e-05","13.7855777740479","1.04464152173023e-05","3.40607766702306e-05","8.83844950294588e-06","2.28285698540276e-05","0.000266300980001688","10.3140592575073","9.59796216193354e-06","6.35637888990459e-06","01","2002",1723.27978515625,1795.67077636719
"54","35.0199584960938","3.84620451927185","20020105","54","0.00539413699880242","1.53714081534417e-05","-1.95496577362064e-05","2.39838827837957e-05","13.7837743759155","9.33044975681696e-06","3.04035365843447e-05","7.88382476457627e-06","2.03326580958674e-05","0.000212798768188804","10.3855781555176","8.5560077422997e-06","5.70730435356381e-06","01","2002",1869.69311523438,1945.29553222656
"55","35.0071144104004","3.70642471313477","20020105","55","0.00274035893380642","-0.00189779966603965","-1.8260303477291e-05","2.226275682915e-05","13.790904045105","7.63474781706464e-06","2.49868899118155e-05","6.44617011857918e-06","1.66824629559414e-05","0.000165788194863126","10.4905233383179","6.97728546583676e-06","4.64212371298345e-06","01","2002",2022.42492675781,2101.02661132812
"56","34.9912109375","3.54098653793335","20020105","56","0.000360363337676972","-0.00441109016537666","-1.74651977431495e-05","2.23148945224239e-05","13.8109064102173","5.51871926290914e-06","1.81793311639922e-05","4.653822088585e-06","1.2112430340494e-05","0.000124259007861838","10.6412601470947","5.0389203352097e-06","3.33475873048883e-06","01","2002",2181.04443359375,2262.42163085938
"57","34.9660377502441","3.29774641990662","20020105","57","-0.00140938977710903","-0.00472770212218165","-2.00946196855512e-05","2.23997194552794e-05","13.8621349334717","2.46764602707117e-06","8.63959940033965e-06","2.07242169381061e-06","5.75319972995203e-06","8.36570616229437e-05","10.9011335372925","2.18946865970793e-06","1.40575957630062e-06","01","2002",2345.10107421875,2429.02514648438
"58","34.9519882202148","3.15175867080688","20020105","58","-0.00692358380183578","-0.00167334137950093","-6.05189188718214e-06","2.29451434279326e-05","13.9229125976562","7.83273435445153e-07","3.09519532493141e-06","6.532867473652e-07","2.06411618819402e-06","5.11057369294576e-05","11.1603202819824","6.53840686481999e-07","3.99903342440666e-07","01","2002",2514.13720703125,2600.38037109375
"59","0","0","20020105","59","0","0","0","0","0","0","0","0","0","0","0","0","0","01","2002",2687.69946289062,2776.03930664062
"60","0","0","20020105","60","0","0","0","0","0","0","0","0","0","0","0","0","0","01","2002",2865.34692382812,2955.5703125
"61","0","0","20020105","61","0","0","0","0","0","0","0","0","0","0","0","0","0","01","2002",3046.6591796875,3138.56494140625
"62","0","0","20020105","62","0","0","0","0","0","0","0","0","0","0","0","0","0","01","2002",3231.24047851562,3324.64086914062
"63","0","0","20020105","63","0","0","0","0","0","0","0","0","0","0","0","0","0","01","2002",3418.72290039062,3513.44555664062
"64","0","0","20020105","64","0","0","0","0","0","0","0","0","0","0","0","0","0","01","2002",3608.76928710938,3704.65673828125
"65","0","0","20020105","65","0","0","0","0","0","0","0","0","0","0","0","0","0","01","2002",3801.07202148438,3897.98193359375
"66","0","0","20020105","66","0","0","0","0","0","0","0","0","0","0","0","0","0","01","2002",3995.35424804688,4093.15869140625
"67","0","0","20020105","67","0","0","0","0","0","0","0","0","0","0","0","0","0","01","2002",4191.3671875,4289.95263671875
"68","0","0","20020105","68","0","0","0","0","0","0","0","0","0","0","0","0","0","01","2002",4388.8896484375,4488.15478515625
"69","0","0","20020105","69","0","0","0","0","0","0","0","0","0","0","0","0","0","01","2002",4587.7255859375,4687.5810546875
"70","0","0","20020105","70","0","0","0","0","0","0","0","0","0","0","0","0","0","01","2002",4787.7021484375,4888.06982421875
"71","0","0","20020105","71","0","0","0","0","0","0","0","0","0","0","0","0","0","01","2002",4988.66748046875,5089.478515625
"72","0","0","20020105","72","0","0","0","0","0","0","0","0","0","0","0","0","0","01","2002",5190.48828125,5291.68310546875
"73","0","0","20020105","73","0","0","0","0","0","0","0","0","0","0","0","0","0","01","2002",5393.04931640625,5494.5751953125
"74","0","0","20020105","74","0","0","0","0","0","0","0","0","0","0","0","0","0","01","2002",5596.2490234375,5698.060546875
"75","0","0","20020105","75","0","0","0","0","0","0","0","0","0","0","0","0","0","01","2002",5800,5902.0576171875
"76","34.8482666015625","6.07575416564941","20020110","1","0.00668172817677259","0.0351678244769573","8.14726348608019e-08","0.0390509851276875","8.39362907409668","0.0675789266824722","0.261015027761459","0.041236624121666","0.120026625692844","0.0621815510094166","4.34063148498535","0.0349684879183769","0.0351491309702396","01","2002",0,0.505760014057159
"77","34.8484344482422","6.07646369934082","20020110","2","0.00797372218221426","0.0341526456177235","4.26195185809775e-08","7.56773710250854","8.39369869232178","0.0675727501511574","0.260989606380463","0.0412320531904697","0.120003513991833","0.0623185895383358","4.34066152572632","0.0349686071276665","0.0351492911577225","01","2002",1.02390658855438,1.55585527420044
"78","34.8485488891602","6.07693195343018","20020110","3","0.00879835709929466","0.0333985015749931","5.58737633937767e-09","7.56821203231812","8.39376449584961","0.0675639137625694","0.260949939489365","0.0412258133292198","0.11997140198946","0.062409732490778","4.34068727493286","0.0349686518311501","0.0351493880152702","01","2002",2.10318994522095,2.66768169403076
"79","34.8486328125","6.07728624343872","20020110","4","0.00939254648983479","0.0327690653502941","-3.15993275989968e-08","7.56866693496704","8.39383029937744","0.0675533935427666","0.260898977518082","0.0412186570465565","0.119933746755123","0.062478918582201","4.34071159362793","0.0349686592817307","0.0351494587957859","01","2002",3.25130915641785,3.8562798500061
"80","34.8487014770508","6.07757759094238","20020110","5","0.0098223639652133","0.0322169847786427","-7.02982916322981e-08","7.5358715057373","8.39389705657959","0.0675415694713593","0.260837465524673","0.0412108674645424","0.119891792535782","0.0625353083014488","4.34073495864868","0.0349686406552792","0.0351495072245598","01","2002",4.48505258560181,5.14036130905151
"81","34.8487586975098","6.07782602310181","20020110","6","0.0101518416777253","0.0317177288234234","-1.13487011788038e-07","7.53635025024414","8.39396476745605","0.0675287321209908","0.260766327381134","0.0412026271224022","0.119846418499947","0.0625831261277199","4.34075784683228","0.0349685996770859","0.0351495407521725","01","2002",5.82523775100708,6.54303359985352
"82","34.8488121032715","6.07804870605469","20020110","7","0.0104044359177351","0.0312577374279499","-1.6107053113501e-07","7.53681755065918","8.39403629302979","0.0675147101283073","0.260684192180634","0.0411938279867172","0.119796954095364","0.0626258179545403","4.34078073501587","0.0349685437977314","0.0351495668292046","01","2002",7.29744291305542,8.09251880645752
"83","34.8488655090332","6.07827615737915","20020110","8","0.0105964196845889","0.0308286901563406","-2.14606274084872e-07","7.53707551956177","8.39412021636963","0.0674978494644165","0.260580629110336","0.0411834269762039","0.119737438857555","0.0626694709062576","4.34080743789673","0.0349684618413448","0.0351495780050755","01","2002",8.93268585205078,9.82275009155273
"84","34.8489227294922","6.07852697372437","20020110","9","0.0107184099033475","0.0304258167743683","-2.75683817108074e-07","7.50406742095947","8.39422607421875","0.0674762427806854","0.260441780090332","0.0411703325808048","0.11966110765934","0.0627175271511078","4.34084033966064","0.0349683277308941","0.0351495780050755","01","2002",10.767897605896,11.7736797332764
"85","34.8490180969238","6.07891941070557","20020110","10","0.0107766343280673","0.0300515871495008","-3.47243826581689e-07","7.43737745285034","8.39441776275635","0.0674368515610695","0.260176062583923","0.0411468371748924","0.119521267712116","0.0627919808030128","4.34089803695679","0.0349679961800575","0.0351495184004307","01","2002",12.8459920883179,13.9910383224487
"86","34.8491554260254","6.07949686050415","20020110","11","0.0107573289424181","0.0297073032706976","-4.30313320975984e-07","7.4042649269104","8.39474391937256","0.0673686563968658","0.259696513414383","0.0411067754030228","0.119278870522976","0.0629023090004921","4.34099388122559","0.0349672771990299","0.0351493433117867","01","2002",15.2152690887451,16.5253219604492
"87","34.849308013916","6.08011436462402","20020110","12","0.0106786796823144","0.0294015761464834","-5.3119731546758e-07","7.37145471572876","8.3951358795166","0.0672856047749519","0.259091556072235","0.0410586260259151","0.118983775377274","0.0630202293395996","4.34110689163208","0.0349662601947784","0.035149060189724","01","2002",17.9279232025146,19.429801940918
"88","34.8494415283203","6.08068180084229","20020110","13","0.0105556985363364","0.0291472785174847","-6.59089664623025e-07","7.33855962753296","8.39553642272949","0.0672003030776978","0.258451819419861","0.0410097576677799","0.11868117749691","0.0631274506449699","4.34121990203857","0.0349650904536247","0.0351486951112747","01","2002",21.0375709533691,22.7576160430908
"89","34.8495635986328","6.08120441436768","20020110","14","0.0104047916829586","0.028941934928298","-8.20028901671321e-07","7.30532646179199","8.39593601226807","0.0671145543456078","0.257793962955475","0.040961142629385","0.118377767503262","0.0632234141230583","4.34133195877075","0.0349638015031815","0.0351482629776001","01","2002",24.5959873199463,26.5583000183105
"90","34.8496780395508","6.08170652389526","20020110","15","0.0102379843592644","0.0287869218736887","-1.01810360320087e-06","7.27137804031372","8.39634132385254","0.0670274198055267","0.257114917039871","0.0409121662378311","0.118070535361767","0.0633113905787468","4.34144449234009","0.034962385892868","0.0351477637887001","01","2002",28.6496505737305,30.8745613098145
"91","34.8497886657715","6.0822229385376","20020110","16","0.0100786415860057","0.0286712590605021","-1.25851386201248e-06","7.26974296569824","8.39676856994629","0.0669349953532219","0.256388038396835","0.0408605262637138","0.117746010422707","0.0633975714445114","4.34156227111816","0.0349608324468136","0.0351472049951553","01","2002",33.2369651794434,35.7402038574219
"92","34.8498954772949","6.08273315429688","20020110","17","0.00991999078541994","0.0286025833338499","-1.54914096128778e-06","7.23623657226562","8.39719104766846","0.0668441206216812","0.255668312311172","0.0408100001513958","0.117428012192249","0.063476637005806","4.34167814254761","0.0349591858685017","0.0351465903222561","01","2002",38.3871002197266,41.1800231933594
"93","34.8499946594238","6.08322095870972","20020110","18","0.00977007206529379","0.0285751149058342","-1.89360025615315e-06","7.20313835144043","8.39758014678955","0.0667612627148628","0.255008637905121","0.0407640971243382","0.117138937115669","0.0635444670915604","4.34178400039673","0.034957516938448","0.0351459383964539","01","2002",44.1210098266602,47.2118949890137
"94","34.8500900268555","6.08370876312256","20020110","19","0.0096354903653264","0.0285812616348267","-2.29448983191105e-06","7.16995859146118","8.3979320526123","0.0666867941617966","0.254413962364197","0.0407229475677013","0.116879940032959","0.0636025965213776","4.34187793731689","0.0349558517336845","0.0351452715694904","01","2002",50.4544677734375,53.8506355285645
